Tree_Name;Path_ID;Point_Order;Node_ID;X;Y;Label;Type;Is_Node;Samples;Branch_Size;Is_Leaf;Feature;Operator;Threshold;True_Label;False_Label;Samples_Node;Value_Edible;Value_Poisonous;Probability_Edible;Probability_Poisonous;Predicted_Class
Tree 5;Tree 5_E_7;5;8;0.20892287861813227;3.5334289231186227;;Edge;0;962;5.354563368709716;1.0;;;;;;962.0;0.8433029908972692;0.15669700910273082;0.8433029908972692;0.15669700910273082;Edible
Tree 5;Tree 5_E_7;6;8;0.20934095264902716;3.640211001017451;;Edge;0;962;5.243125919172854;1.0;;;;;;962.0;0.8433029908972692;0.15669700910273082;0.8433029908972692;0.15669700910273082;Edible
Tree 5;Tree 5_E_7;7;8;0.20913229401070127;3.746993078916279;;Edge;0;962;5.131688469635993;1.0;;;;;;962.0;0.8433029908972692;0.15669700910273082;0.8433029908972692;0.15669700910273082;Edible
Tree 5;Tree 5_E_7;8;8;0.20845845733879756;3.8537751568151073;;Edge;0;962;5.020251020099131;1.0;;;;;;962.0;0.8433029908972692;0.15669700910273082;0.8433029908972692;0.15669700910273082;Edible
Tree 5;Tree 5_E_7;9;8;0.20753710460510505;3.9605572347139355;YES;YES;1;962;4.90881357056227;1.0;;;;;;962.0;0.8433029908972692;0.15669700910273082;0.8433029908972692;0.15669700910273082;Edible
Tree 5;Tree 5_E_8;0;1;0.3243206493795047;1.0206280026026135;habitat: u;Split;1;111;7.3726898928622155;0.0;habitat_u;<=;0.5;Yes;No;2557.0;0.7451887941534714;0.2548112058465286;0.7451887941534714;0.2548112058465286;Edible
Tree 5;Tree 5_E_8;1;9;0.3351495005238055;1.135788991845934;;Edge;0;111;6.812141899323094;0.0;stalk-surface-below-ring_s;<=;0.5;Yes;No;111.0;0.2832369942196532;0.7167630057803468;0.2832369942196532;0.7167630057803468;Poisonous
Tree 5;Tree 5_E_8;2;9;0.34573083560631745;1.2509499810892546;;Edge;0;111;6.251593905783972;0.0;stalk-surface-below-ring_s;<=;0.5;Yes;No;111.0;0.2832369942196532;0.7167630057803468;0.2832369942196532;0.7167630057803468;Poisonous
Tree 5;Tree 5_E_8;3;9;0.35584699265525166;1.3661109703325751;;Edge;0;111;5.69104591224485;0.0;stalk-surface-below-ring_s;<=;0.5;Yes;No;111.0;0.2832369942196532;0.7167630057803468;0.2832369942196532;0.7167630057803468;Poisonous
Tree 5;Tree 5_E_8;4;9;0.365336417034965;1.4812719595758959;;Edge;0;111;5.1304979187057285;0.0;stalk-surface-below-ring_s;<=;0.5;Yes;No;111.0;0.2832369942196532;0.7167630057803468;0.2832369942196532;0.7167630057803468;Poisonous
Tree 5;Tree 5_E_8;5;9;0.3741131473193118;1.5964329488192164;;Edge;0;111;4.569949925166606;0.0;stalk-surface-below-ring_s;<=;0.5;Yes;No;111.0;0.2832369942196532;0.7167630057803468;0.2832369942196532;0.7167630057803468;Poisonous
Tree 5;Tree 5_E_8;6;9;0.3821771835082919;1.711593938062537;;Edge;0;111;4.009401931627485;0.0;stalk-surface-below-ring_s;<=;0.5;Yes;No;111.0;0.2832369942196532;0.7167630057803468;0.2832369942196532;0.7167630057803468;Poisonous
Tree 5;Tree 5_E_8;7;9;0.38961448702805124;1.8267549273058574;;Edge;0;111;3.448853938088363;0.0;stalk-surface-below-ring_s;<=;0.5;Yes;No;111.0;0.2832369942196532;0.7167630057803468;0.2832369942196532;0.7167630057803468;Poisonous
Tree 5;Tree 5_E_8;8;9;0.3965866125142327;1.9419159165491782;;Edge;0;111;2.8883059445492405;0.0;stalk-surface-below-ring_s;<=;0.5;Yes;No;111.0;0.2832369942196532;0.7167630057803468;0.2832369942196532;0.7167630057803468;Poisonous
Tree 5;Tree 5_E_8;9;9;0.4033112219386255;2.0570769057924987;stalk-surface-below-ring: s;Split;1;111;2.3277579510101187;0.0;stalk-surface-below-ring_s;<=;0.5;Yes;No;111.0;0.2832369942196532;0.7167630057803468;0.2832369942196532;0.7167630057803468;Poisonous
Tree 5;Tree 5_E_9;0;9;0.4033112219386255;2.0570769057924987;stalk-surface-below-ring: s;Split;1;22;2.3277579510101183;0.0;stalk-surface-below-ring_s;<=;0.5;Yes;No;111.0;0.2832369942196532;0.7167630057803468;0.2832369942196532;0.7167630057803468;Poisonous
Tree 5;Tree 5_E_9;1;10;0.39188659693603245;2.169499175072997;;Edge;0;22;2.2459082475296905;1.0;;;;;;22.0;0.0;1.0;0.0;1.0;Poisonous
Tree 5;Tree 5_E_9;2;10;0.38070948799522814;2.2819214443534954;;Edge;0;22;2.1640585440492623;1.0;;;;;;22.0;0.0;1.0;0.0;1.0;Poisonous
Tree 5;Tree 5_E_9;3;10;0.36999755708800164;2.394343713633994;;Edge;0;22;2.0822088405688346;1.0;;;;;;22.0;0.0;1.0;0.0;1.0;Poisonous
Tree 5;Tree 5_E_9;4;10;0.35991235884999595;2.506765982914492;;Edge;0;22;2.0003591370884064;1.0;;;;;;22.0;0.0;1.0;0.0;1.0;Poisonous
Tree 5;Tree 5_E_9;5;10;0.3505398547073569;2.6191882521949905;;Edge;0;22;1.9185094336079787;1.0;;;;;;22.0;0.0;1.0;0.0;1.0;Poisonous
Tree 5;Tree 5_E_9;6;10;0.3418800446600844;2.7316105214754893;;Edge;0;22;1.8366597301275507;1.0;;;;;;22.0;0.0;1.0;0.0;1.0;Poisonous
Tree 5;Tree 5_E_9;7;10;0.3338469672820328;2.8440327907559873;;Edge;0;22;1.7548100266471227;1.0;;;;;;22.0;0.0;1.0;0.0;1.0;Poisonous
Tree 5;Tree 5_E_9;8;10;0.32627906793755895;2.956455060036486;;Edge;0;22;1.6729603231666947;1.0;;;;;;22.0;0.0;1.0;0.0;1.0;Poisonous
Tree 5;Tree 5_E_9;9;10;0.31895868465487387;3.0688773293169844;NO;NO;1;22;1.5911106196862668;1.0;;;;;;22.0;0.0;1.0;0.0;1.0;Poisonous
Tree 5;Tree 5_E_10;0;9;0.4033112219386255;2.0570769057924987;stalk-surface-below-ring: s;Split;1;89;2.3277579510101183;0.0;stalk-surface-below-ring_s;<=;0.5;Yes;No;111.0;0.2832369942196532;0.7167630057803468;0.2832369942196532;0.7167630057803468;Poisonous
Tree 5;Tree 5_E_10;1;11;0.4067797832228304;2.1594509315286428;;Edge;0;89;2.3123314487099207;0.0;cap-surface_s;<=;0.5;Yes;No;89.0;0.35507246376811596;0.644927536231884;0.35507246376811596;0.644927536231884;Poisonous
Tree 5;Tree 5_E_10;2;11;0.4100008284452466;2.2618249572647873;;Edge;0;89;2.296904946409723;0.0;cap-surface_s;<=;0.5;Yes;No;89.0;0.35507246376811596;0.644927536231884;0.35507246376811596;0.644927536231884;Poisonous
Tree 5;Tree 5_E_10;3;11;0.41275669563408496;2.3641989830009313;;Edge;0;89;2.2814784441095255;0.0;cap-surface_s;<=;0.5;Yes;No;89.0;0.35507246376811596;0.644927536231884;0.35507246376811596;0.644927536231884;Poisonous
Tree 5;Tree 5_E_10;4;11;0.4148858301537025;2.466573008737076;;Edge;0;89;2.266051941809328;0.0;cap-surface_s;<=;0.5;Yes;No;89.0;0.35507246376811596;0.644927536231884;0.35507246376811596;0.644927536231884;Poisonous
Tree 5;Tree 5_E_10;5;11;0.4163022705779534;2.56894703447322;;Edge;0;89;2.25062543950913;0.0;cap-surface_s;<=;0.5;Yes;No;89.0;0.35507246376811596;0.644927536231884;0.35507246376811596;0.644927536231884;Poisonous
Tree 5;Tree 5_E_10;6;11;0.4170060169068377;2.6713210602093644;;Edge;0;89;2.2351989372089323;0.0;cap-surface_s;<=;0.5;Yes;No;89.0;0.35507246376811596;0.644927536231884;0.35507246376811596;0.644927536231884;Poisonous
Tree 5;Tree 5_E_10;7;11;0.4170830305665012;2.7736950859455085;;Edge;0;89;2.2197724349087347;0.0;cap-surface_s;<=;0.5;Yes;No;89.0;0.35507246376811596;0.644927536231884;0.35507246376811596;0.644927536231884;Poisonous
Tree 5;Tree 5_E_10;8;11;0.4166948661925869;2.8760691116816526;;Edge;0;89;2.204345932608537;0.0;cap-surface_s;<=;0.5;Yes;No;89.0;0.35507246376811596;0.644927536231884;0.35507246376811596;0.644927536231884;Poisonous
Tree 5;Tree 5_E_10;9;11;0.41605918575688383;2.978443137417797;cap-surface: s;Split;1;89;2.1889194303083395;0.0;cap-surface_s;<=;0.5;Yes;No;89.0;0.35507246376811596;0.644927536231884;0.35507246376811596;0.644927536231884;Poisonous
Tree 5;Tree 5_E_11;0;11;0.41605918575688383;2.978443137417797;cap-surface: s;Split;1;50;2.1889194303083395;0.0;cap-surface_s;<=;0.5;Yes;No;89.0;0.35507246376811596;0.644927536231884;0.35507246376811596;0.644927536231884;Poisonous
Tree 5;Tree 5_E_11;1;12;0.41390192831592076;3.083061210509905;;Edge;0;50;2.1558320256828583;1.0;;;;;;50.0;0.6447368421052632;0.35526315789473684;0.6447368421052632;0.35526315789473684;Edible
Tree 5;Tree 5_E_11;2;12;0.4119921869367464;3.187679283602013;;Edge;0;50;2.1227446210573766;1.0;;;;;;50.0;0.6447368421052632;0.35526315789473684;0.6447368421052632;0.35526315789473684;Edible
Tree 5;Tree 5_E_11;3;12;0.4105476235911499;3.292297356694121;;Edge;0;50;2.0896572164318954;1.0;;;;;;50.0;0.6447368421052632;0.35526315789473684;0.6447368421052632;0.35526315789473684;Edible
Tree 5;Tree 5_E_11;4;12;0.4097297929147742;3.396915429786229;;Edge;0;50;2.0565698118064137;1.0;;;;;;50.0;0.6447368421052632;0.35526315789473684;0.6447368421052632;0.35526315789473684;Edible
Tree 5;Tree 5_E_11;5;12;0.40962465633376505;3.501533502878337;;Edge;0;50;2.0234824071809325;1.0;;;;;;50.0;0.6447368421052632;0.35526315789473684;0.6447368421052632;0.35526315789473684;Edible
Tree 5;Tree 5_E_11;6;12;0.4102322138481226;3.6061515759704452;;Edge;0;50;1.990395002555451;1.0;;;;;;50.0;0.6447368421052632;0.35526315789473684;0.6447368421052632;0.35526315789473684;Edible
Tree 5;Tree 5_E_11;7;12;0.41146650403170093;3.710769649062553;;Edge;0;50;1.9573075979299697;1.0;;;;;;50.0;0.6447368421052632;0.35526315789473684;0.6447368421052632;0.35526315789473684;Edible
Tree 5;Tree 5_E_11;8;12;0.41316597224885704;3.815387722154661;;Edge;0;50;1.9242201933044882;1.0;;;;;;50.0;0.6447368421052632;0.35526315789473684;0.6447368421052632;0.35526315789473684;Edible
Tree 5;Tree 5_E_11;9;12;0.41511295652780195;3.920005795246769;YES;YES;1;50;1.8911327886790068;1.0;;;;;;50.0;0.6447368421052632;0.35526315789473684;0.6447368421052632;0.35526315789473684;Edible
Tree 5;Tree 5_E_12;0;11;0.41605918575688383;2.978443137417797;cap-surface: s;Split;1;39;2.1889194303083395;0.0;cap-surface_s;<=;0.5;Yes;No;89.0;0.35507246376811596;0.644927536231884;0.35507246376811596;0.644927536231884;Poisonous
Tree 5;Tree 5_E_12;1;13;0.4240462034245644;3.0897609939253874;;Edge;0;39;2.1442647346047115;1.0;;;;;;39.0;0.0;1.0;0.0;1.0;Poisonous
Tree 5;Tree 5_E_12;2;13;0.4317857050304562;3.201078850432978;;Edge;0;39;2.099610038901083;1.0;;;;;;39.0;0.0;1.0;0.0;1.0;Poisonous
Tree 5;Tree 5_E_12;3;13;0.4390600286027702;3.3123967069405684;;Edge;0;39;2.054955343197455;1.0;;;;;;39.0;0.0;1.0;0.0;1.0;Poisonous
Tree 5;Tree 5_E_12;4;13;0.4457076195058634;3.423714563448159;;Edge;0;39;2.0103006474938265;1.0;;;;;;39.0;0.0;1.0;0.0;1.0;Poisonous
Tree 5;Tree 5_E_12;5;13;0.4516425163135899;3.5350324199557495;;Edge;0;39;1.9656459517901985;1.0;;;;;;39.0;0.0;1.0;0.0;1.0;Poisonous
Tree 5;Tree 5_E_12;6;13;0.4568647190259499;3.64635027646334;;Edge;0;39;1.9209912560865703;1.0;;;;;;39.0;0.0;1.0;0.0;1.0;Poisonous
Tree 5;Tree 5_E_12;7;13;0.46146018906908903;3.7576681329709305;;Edge;0;39;1.876336560382942;1.0;;;;;;39.0;0.0;1.0;0.0;1.0;Poisonous
Tree 5;Tree 5_E_12;8;13;0.46559048107865036;3.868985989478521;;Edge;0;39;1.8316818646793138;1.0;;;;;;39.0;0.0;1.0;0.0;1.0;Poisonous
Tree 5;Tree 5_E_12;9;13;0.46947325702642295;3.9803038459861115;NO;NO;1;39;1.7870271689756856;1.0;;;;;;39.0;0.0;1.0;0.0;1.0;Poisonous
Tree 5;Tree 5_E_13;0;0;0.5;0.08;population: v;Split;1;2543;10.0;0.0;population_v;<=;0.5;Yes;No;5100.0;0.5249876907927129;0.47501230920728704;0.5249876907927129;0.47501230920728704;Edible
Tree 5;Tree 5_E_13;1;14;0.5212265485584685;0.18998187742741468;;Edge;0;2543;9.706135575495523;0.0;ring-type_p;<=;0.5;Yes;No;2543.0;0.3000746454341876;0.6999253545658124;0.3000746454341876;0.6999253545658124;Poisonous
Tree 5;Tree 5_E_13;2;14;0.5422055810551482;0.29996375485482935;;Edge;0;2543;9.412271150991044;0.0;ring-type_p;<=;0.5;Yes;No;2543.0;0.3000746454341876;0.6999253545658124;0.3000746454341876;0.6999253545658124;Poisonous
Tree 5;Tree 5_E_13;3;14;0.5627194355182501;0.409945632282244;;Edge;0;2543;9.118406726486565;0.0;ring-type_p;<=;0.5;Yes;No;2543.0;0.3000746454341876;0.6999253545658124;0.3000746454341876;0.6999253545658124;Poisonous
Tree 5;Tree 5_E_13;4;14;0.5826065573121312;0.5199275097096586;;Edge;0;2543;8.824542301982088;0.0;ring-type_p;<=;0.5;Yes;No;2543.0;0.3000746454341876;0.6999253545658124;0.3000746454341876;0.6999253545658124;Poisonous
Tree 5;Tree 5_E_13;5;14;0.6017809850106456;0.6299093871370733;;Edge;0;2543;8.530677877477611;0.0;ring-type_p;<=;0.5;Yes;No;2543.0;0.3000746454341876;0.6999253545658124;0.3000746454341876;0.6999253545658124;Poisonous
Tree 5;Tree 5_E_13;6;14;0.6202427186137935;0.739891264564488;;Edge;0;2543;8.236813452973132;0.0;ring-type_p;<=;0.5;Yes;No;2543.0;0.3000746454341876;0.6999253545658124;0.3000746454341876;0.6999253545658124;Poisonous
Tree 5;Tree 5_E_13;7;14;0.6380777195477205;0.8498731419919026;;Edge;0;2543;7.9429490284686555;0.0;ring-type_p;<=;0.5;Yes;No;2543.0;0.3000746454341876;0.6999253545658124;0.3000746454341876;0.6999253545658124;Poisonous
Tree 5;Tree 5_E_13;8;14;0.6554475424480698;0.9598550194193173;;Edge;0;2543;7.649084603964177;0.0;ring-type_p;<=;0.5;Yes;No;2543.0;0.3000746454341876;0.6999253545658124;0.3000746454341876;0.6999253545658124;Poisonous
Tree 5;Tree 5_E_13;9;14;0.6725698492866303;1.069836896846732;ring-type: p;Split;1;2543;7.355220179459699;0.0;ring-type_p;<=;0.5;Yes;No;2543.0;0.3000746454341876;0.6999253545658124;0.3000746454341876;0.6999253545658124;Poisonous
Tree 5;Tree 5_E_14;0;14;0.6725698492866303;1.069836896846732;ring-type: p;Split;1;1537;7.355220179459699;0.0;ring-type_p;<=;0.5;Yes;No;2543.0;0.3000746454341876;0.6999253545658124;0.3000746454341876;0.6999253545658124;Poisonous
Tree 5;Tree 5_E_14;1;15;0.6697629029394947;1.1793784690039517;;Edge;0;1537;7.198058691712959;0.0;gill-spacing_c;<=;0.5;Yes;No;1537.0;0.028151774785801713;0.9718482252141983;0.028151774785801713;0.9718482252141983;Poisonous
Tree 5;Tree 5_E_14;2;15;0.6672034726541479;1.2889200411611714;;Edge;0;1537;7.040897203966219;0.0;gill-spacing_c;<=;0.5;Yes;No;1537.0;0.028151774785801713;0.9718482252141983;0.028151774785801713;0.9718482252141983;Poisonous
Tree 5;Tree 5_E_14;3;15;0.6651092204023789;1.398461613318391;;Edge;0;1537;6.88373571621948;0.0;gill-spacing_c;<=;0.5;Yes;No;1537.0;0.028151774785801713;0.9718482252141983;0.028151774785801713;0.9718482252141983;Poisonous
Tree 5;Tree 5_E_14;4;15;0.6636417008198308;1.5080031854756109;;Edge;0;1537;6.726574228472741;0.0;gill-spacing_c;<=;0.5;Yes;No;1537.0;0.028151774785801713;0.9718482252141983;0.028151774785801713;0.9718482252141983;Poisonous
Tree 5;Tree 5_E_14;5;15;0.6628868753326491;1.6175447576328303;;Edge;0;1537;6.569412740726;0.0;gill-spacing_c;<=;0.5;Yes;No;1537.0;0.028151774785801713;0.9718482252141983;0.028151774785801713;0.9718482252141983;Poisonous
Tree 5;Tree 5_E_14;6;15;0.6628447439408341;1.72708632979005;;Edge;0;1537;6.412251252979261;0.0;gill-spacing_c;<=;0.5;Yes;No;1537.0;0.028151774785801713;0.9718482252141983;0.028151774785801713;0.9718482252141983;Poisonous
Tree 5;Tree 5_E_14;7;15;0.6634293452182399;1.8366279019472698;;Edge;0;1537;6.255089765232522;0.0;gill-spacing_c;<=;0.5;Yes;No;1537.0;0.028151774785801713;0.9718482252141983;0.028151774785801713;0.9718482252141983;Poisonous
Tree 5;Tree 5_E_14;8;15;0.6644791245292236;1.9461694741044895;;Edge;0;1537;6.0979282774857815;0.0;gill-spacing_c;<=;0.5;Yes;No;1537.0;0.028151774785801713;0.9718482252141983;0.028151774785801713;0.9718482252141983;Poisonous
Tree 5;Tree 5_E_14;9;15;0.665776419901996;2.055711046261709;gill-spacing: c;Split;1;1537;5.940766789739042;0.0;gill-spacing_c;<=;0.5;Yes;No;1537.0;0.028151774785801713;0.9718482252141983;0.028151774785801713;0.9718482252141983;Poisonous
Tree 5;Tree 5_E_15;0;15;0.665776419901996;2.055711046261709;gill-spacing: c;Split;1;31;5.940766789739042;0.0;gill-spacing_c;<=;0.5;Yes;No;1537.0;0.028151774785801713;0.9718482252141983;0.028151774785801713;0.9718482252141983;Poisonous
Tree 5;Tree 5_E_15;1;16;0.6518447241809803;2.156064629269885;;Edge;0;31;5.469756997488577;1.0;;;;;;31.0;1.0;0.0;1.0;0.0;Edible
Tree 5;Tree 5_E_15;2;16;0.6381605445217533;2.2564182122780605;;Edge;0;31;4.998747205238113;1.0;;;;;;31.0;1.0;0.0;1.0;0.0;Edible
Tree 5;Tree 5_E_15;3;16;0.6249415428961043;2.356771795286236;;Edge;0;31;4.527737412987649;1.0;;;;;;31.0;1.0;0.0;1.0;0.0;Edible
Tree 5;Tree 5_E_15;4;16;0.612349273939676;2.4571253782944114;;Edge;0;31;4.056727620737184;1.0;;;;;;31.0;1.0;0.0;1.0;0.0;Edible
Tree 5;Tree 5_E_15;5;16;0.6004696990786142;2.5574789613025875;;Edge;0;31;3.585717828486719;1.0;;;;;;31.0;1.0;0.0;1.0;0.0;Edible
Tree 5;Tree 5_E_15;6;16;0.5893028183129191;2.6578325443107627;;Edge;0;31;3.1147080362362547;1.0;;;;;;31.0;1.0;0.0;1.0;0.0;Edible
Tree 5;Tree 5_E_15;7;16;0.5787626702164449;2.7581861273189383;;Edge;0;31;2.6436982439857903;1.0;;;;;;31.0;1.0;0.0;1.0;0.0;Edible
Tree 5;Tree 5_E_15;8;16;0.5686877001535484;2.858539710327114;;Edge;0;31;2.1726884517353255;1.0;;;;;;31.0;1.0;0.0;1.0;0.0;Edible
Tree 5;Tree 5_E_15;9;16;0.5588602461524407;2.9588932933352896;YES;YES;1;31;1.7016786594848607;1.0;;;;;;31.0;1.0;0.0;1.0;0.0;Edible
Tree 5;Tree 5_E_16;0;15;0.665776419901996;2.055711046261709;gill-spacing: c;Split;1;1506;5.940766789739042;0.0;gill-spacing_c;<=;0.5;Yes;No;1537.0;0.028151774785801713;0.9718482252141983;0.028151774785801713;0.9718482252141983;Poisonous
Tree 5;Tree 5_E_16;1;17;0.6684330856190072;2.15208651028115;;Edge;0;1506;5.935202416337601;0.0;cap-color_r;<=;0.5;Yes;No;1506.0;0.00832639467110741;0.9916736053288926;0.00832639467110741;0.9916736053288926;Poisonous
Tree 5;Tree 5_E_16;2;17;0.6708422352742295;2.248461974300591;;Edge;0;1506;5.929638042936159;0.0;cap-color_r;<=;0.5;Yes;No;1506.0;0.00832639467110741;0.9916736053288926;0.00832639467110741;0.9916736053288926;Poisonous
Tree 5;Tree 5_E_16;3;17;0.6727862068958741;2.344837438320032;;Edge;0;1506;5.924073669534718;0.0;cap-color_r;<=;0.5;Yes;No;1506.0;0.00832639467110741;0.9916736053288926;0.00832639467110741;0.9916736053288926;Poisonous
Tree 5;Tree 5_E_16;4;17;0.6741034458482978;2.441212902339473;;Edge;0;1506;5.918509296133276;0.0;cap-color_r;<=;0.5;Yes;No;1506.0;0.00832639467110741;0.9916736053288926;0.00832639467110741;0.9916736053288926;Poisonous
Tree 5;Tree 5_E_16;5;17;0.6747079907053549;2.537588366358914;;Edge;0;1506;5.912944922731835;0.0;cap-color_r;<=;0.5;Yes;No;1506.0;0.00832639467110741;0.9916736053288926;0.00832639467110741;0.9916736053288926;Poisonous
Tree 5;Tree 5_E_16;6;17;0.6745998414670455;2.633963830378355;;Edge;0;1506;5.9073805493303935;0.0;cap-color_r;<=;0.5;Yes;No;1506.0;0.00832639467110741;0.9916736053288926;0.00832639467110741;0.9916736053288926;Poisonous
Tree 5;Tree 5_E_16;7;17;0.6738649595595153;2.7303392943977958;;Edge;0;1506;5.9018161759289525;0.0;cap-color_r;<=;0.5;Yes;No;1506.0;0.00832639467110741;0.9916736053288926;0.00832639467110741;0.9916736053288926;Poisonous
Tree 5;Tree 5_E_16;8;17;0.6726648996184071;2.8267147584172365;;Edge;0;1506;5.896251802527511;0.0;cap-color_r;<=;0.5;Yes;No;1506.0;0.00832639467110741;0.9916736053288926;0.00832639467110741;0.9916736053288926;Poisonous
Tree 5;Tree 5_E_16;9;17;0.6712173236155103;2.9230902224366777;cap-color: r;Split;1;1506;5.89068742912607;0.0;cap-color_r;<=;0.5;Yes;No;1506.0;0.00832639467110741;0.9916736053288926;0.00832639467110741;0.9916736053288926;Poisonous
Tree 5;Tree 5_E_17;0;17;0.6712173236155103;2.9230902224366777;cap-color: r;Split;1;1502;5.89068742912607;0.0;cap-color_r;<=;0.5;Yes;No;1506.0;0.00832639467110741;0.9916736053288926;0.00832639467110741;0.9916736053288926;Poisonous
Tree 5;Tree 5_E_17;1;18;0.6687247293651519;3.0429073454293962;;Edge;0;1502;5.889965289651757;1.0;;;;;;1502.0;0.005843071786310518;0.9941569282136895;0.005843071786310518;0.9941569282136895;Poisonous
Tree 5;Tree 5_E_17;2;18;0.6664796511765821;3.1627244684221147;;Edge;0;1502;5.889243150177444;1.0;;;;;;1502.0;0.005843071786310518;0.9941569282136895;0.005843071786310518;0.9941569282136895;Poisonous
Tree 5;Tree 5_E_17;3;18;0.6646997510215903;3.2825415914148333;;Edge;0;1502;5.888521010703131;1.0;;;;;;1502.0;0.005843071786310518;0.9941569282136895;0.005843071786310518;0.9941569282136895;Poisonous
Tree 5;Tree 5_E_17;4;18;0.6635465835358193;3.4023587144075513;;Edge;0;1502;5.887798871228818;1.0;;;;;;1502.0;0.005843071786310518;0.9941569282136895;0.005843071786310518;0.9941569282136895;Poisonous
Tree 5;Tree 5_E_17;5;18;0.6631061101454148;3.52217583740027;;Edge;0;1502;5.887076731754505;1.0;;;;;;1502.0;0.005843071786310518;0.9941569282136895;0.005843071786310518;0.9941569282136895;Poisonous
Tree 5;Tree 5_E_17;6;18;0.6633783308503769;3.6419929603929884;;Edge;0;1502;5.886354592280193;1.0;;;;;;1502.0;0.005843071786310518;0.9941569282136895;0.005843071786310518;0.9941569282136895;Poisonous
Tree 5;Tree 5_E_17;7;18;0.6642772842245599;3.761810083385707;;Edge;0;1502;5.885632452805879;1.0;;;;;;1502.0;0.005843071786310518;0.9941569282136895;0.005843071786310518;0.9941569282136895;Poisonous
Tree 5;Tree 5_E_17;8;18;0.6656414156323206;3.8816272063784254;;Edge;0;1502;5.884910313331567;1.0;;;;;;1502.0;0.005843071786310518;0.9941569282136895;0.005843071786310518;0.9941569282136895;Poisonous
Tree 5;Tree 5_E_17;9;18;0.6672530631018702;4.001444329371144;NO;NO;1;1502;5.884188173857254;1.0;;;;;;1502.0;0.005843071786310518;0.9941569282136895;0.005843071786310518;0.9941569282136895;Poisonous
Tree 5;Tree 5_E_18;0;17;0.6712173236155103;2.9230902224366777;cap-color: r;Split;1;4;5.89068742912607;0.0;cap-color_r;<=;0.5;Yes;No;1506.0;0.00832639467110741;0.9916736053288926;0.00832639467110741;0.9916736053288926;Poisonous
Tree 5;Tree 5_E_18;1;19;0.6780764320557797;3.0513751553119355;;Edge;0;4;5.375283316459289;1.0;;;;;;4.0;1.0;0.0;1.0;0.0;Edible
Tree 5;Tree 5_E_18;2;19;0.6846880244342604;3.1796600881871933;;Edge;0;4;4.859879203792508;1.0;;;;;;4.0;1.0;0.0;1.0;0.0;Edible
Tree 5;Tree 5_E_18;3;19;0.6908344387791632;3.307945021062451;;Edge;0;4;4.344475091125727;1.0;;;;;;4.0;1.0;0.0;1.0;0.0;Edible
Tree 5;Tree 5_E_18;4;19;0.6963541204548451;3.4362299539377084;;Edge;0;4;3.829070978458946;1.0;;;;;;4.0;1.0;0.0;1.0;0.0;Edible
Tree 5;Tree 5_E_18;5;19;0.7011611080351604;3.564514886812966;;Edge;0;4;3.313666865792165;1.0;;;;;;4.0;1.0;0.0;1.0;0.0;Edible
Tree 5;Tree 5_E_18;6;19;0.7052554015201092;3.692799819688224;;Edge;0;4;2.7982627531253845;1.0;;;;;;4.0;1.0;0.0;1.0;0.0;Edible
Tree 5;Tree 5_E_18;7;19;0.7087229623358372;3.8210847525634817;;Edge;0;4;2.282858640458604;1.0;;;;;;4.0;1.0;0.0;1.0;0.0;Edible
Tree 5;Tree 5_E_18;8;19;0.7117253451179874;3.9493696854387395;;Edge;0;4;1.7674545277918225;1.0;;;;;;4.0;1.0;0.0;1.0;0.0;Edible
Tree 5;Tree 5_E_18;9;19;0.7144802118383488;4.077654618313997;YES;YES;1;4;1.2520504151250416;1.0;;;;;;4.0;1.0;0.0;1.0;0.0;Edible
Tree 5;Tree 5_E_19;0;14;0.6725698492866303;1.069836896846732;ring-type: p;Split;1;1006;7.355220179459699;0.0;ring-type_p;<=;0.5;Yes;No;2543.0;0.3000746454341876;0.6999253545658124;0.3000746454341876;0.6999253545658124;Poisonous
Tree 5;Tree 5_E_19;1;20;0.6943644892669347;1.1774774819022071;;Edge;0;1006;7.093218482384619;0.0;stalk-shape_t;<=;0.5;Yes;No;1006.0;0.7251275510204082;0.27487244897959184;0.7251275510204082;0.27487244897959184;Edible
Tree 5;Tree 5_E_19;2;20;0.7159116131854505;1.2851180669576823;;Edge;0;1006;6.83121678530954;0.0;stalk-shape_t;<=;0.5;Yes;No;1006.0;0.7251275510204082;0.27487244897959184;0.7251275510204082;0.27487244897959184;Edible
Tree 5;Tree 5_E_19;3;20;0.7369935590703883;1.3927586520131574;;Edge;0;1006;6.5692150882344595;0.0;stalk-shape_t;<=;0.5;Yes;No;1006.0;0.7251275510204082;0.27487244897959184;0.7251275510204082;0.27487244897959184;Edible
Tree 5;Tree 5_E_19;4;20;0.7574487722861053;1.5003992370686325;;Edge;0;1006;6.30721339115938;0.0;stalk-shape_t;<=;0.5;Yes;No;1006.0;0.7251275510204082;0.27487244897959184;0.7251275510204082;0.27487244897959184;Edible
Tree 5;Tree 5_E_19;5;20;0.7771912914064558;1.6080398221241077;;Edge;0;1006;6.0452116940843;0.0;stalk-shape_t;<=;0.5;Yes;No;1006.0;0.7251275510204082;0.27487244897959184;0.7251275510204082;0.27487244897959184;Edible
Tree 5;Tree 5_E_19;6;20;0.7962211164314397;1.7156804071795828;;Edge;0;1006;5.783209997009221;0.0;stalk-shape_t;<=;0.5;Yes;No;1006.0;0.7251275510204082;0.27487244897959184;0.7251275510204082;0.27487244897959184;Edible
